,Number,Image,Card Name,Card Type,Faction,Energy Cost,Paired BakuCores,Base Bakugan,B-Power,Damage,Rarity,Text
120,123,,Slashwings,Baku-Gear Card,Ventus,5,,,300,3,Common,"<td colspan=""3"">When you play this, give a Bakugan -300 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</td>"
121,124,,Combo Cannon,Baku-Gear Card,Aurelus,4,,,300,3,Awesome Rare,"<td colspan=""3"">When this flips from your deck, you may pay 2 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> to attach this to a Bakugan.
</td>"
122,125,,Aurelian Accelerator,Baku-Gear Card,Aurelus,6,,,400,4,Super Rare,"<td colspan=""3"">This card has no effect.
</td>"
123,126,,Web Launcher,Baku-Gear Card,Pyrus Darkus,4,,,400,0,Common,"<td colspan=""3"">If you attach this to a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan, it gets +6 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> this turn.
</td>"
124,127,,Shield Wings,Baku-Gear Card,Darkus Aquos,3,,,200,2,Common,"<td colspan=""3"">If you attach this to a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan, it gets +600 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> this turn.
</td>"
125,128,,Tail Shears,Baku-Gear Card,Haos Pyrus,3,,,100,4,Common,"<td colspan=""3"">If you attach this to a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan, it gets <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 2 (Draw 2 Cards).
</td>"
126,129,,Fusion Boomerang,Baku-Gear Card,Ventus Haos,3,,,300,3,Common,"<td colspan=""3"">If you attach this to a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan, you may <a href=""/wiki/Reroll"" title=""Reroll"">Reroll</a> it.
</td>"
127,130,,Boomerang Blades,Baku-Gear Card,Aquos/ Ventus,7,,,100,10,Common,"<td colspan=""3"">If you attach this to a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan, +1000 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> this turn.
</td>"
128,131,,Aquos Hyper Maxodon,Evo Card,Aquos,2,,Aquos Maxodon,900,3,Rare,"<td colspan=""3""><a href=""/wiki/Fist"" title=""Fist""><img alt=""Battle Planet Fist Symbol.png"" data-file-height=""90"" data-file-width=""125"" height=""14"" src=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/20px-Battle_Planet_Fist_Symbol.png"" srcset=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/30px-Battle_Planet_Fist_Symbol.png 1.5x, /images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/40px-Battle_Planet_Fist_Symbol.png 2x"" width=""20""/></a>: +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; +3 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor)
</td>"
129,132,,Aquos Titan Tretorous Ultra,Evo Card,Aquos,4,,Aquos Tretorous Ultra,1200,8,Rare,"<td colspan=""3"">This gets +3 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor) if you have a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan on your team.
</td>"
130,133,,Diamond Ramparian Ultra,Evo Card,Diamond/ Aquos,3,,Aquos Ramparian Ultra,500,8,Rare,"<td colspan=""3""><a href=""/wiki/Shield"" title=""Shield""><img alt=""Battle Planet Shield Symbol.png"" data-file-height=""125"" data-file-width=""93"" height=""27"" src=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/20px-Battle_Planet_Shield_Symbol.png"" srcset=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/30px-Battle_Planet_Shield_Symbol.png 1.5x, /images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/40px-Battle_Planet_Shield_Symbol.png 2x"" width=""20""/></a>: +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>
</td>"
131,134,,Darkus Maximus Eenoch Ultra,Evo Card,Darkus,5,,Darkus Eenoch Ultra,1400,5,Rare,"<td colspan=""3"">This gets +10 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> if you have a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan on your team.
</td>"
132,135,,Diamond Howlkor x Ramparian,Evo Card,Darkus/ Aquos,8,,Darkus Aquos Howlkor x Ramparian,1800,8,Rare,"<td colspan=""3"">5 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor) &amp; <a href=""/wiki/ShadowStrike"" title=""ShadowStrike""><img alt=""ShadowStrike Icon.png"" data-file-height=""2165"" data-file-width=""1712"" height=""32"" src=""/images/thumb/0/02/ShadowStrike_Icon.png/25px-ShadowStrike_Icon.png"" srcset=""/images/thumb/0/02/ShadowStrike_Icon.png/38px-ShadowStrike_Icon.png 1.5x, /images/thumb/0/02/ShadowStrike_Icon.png/50px-ShadowStrike_Icon.png 2x"" width=""25""/></a> (This Bakugan's stats cannot be reduced)
</td>"
133,136,,Diamond Nillious x Eenoch,Evo Card,Darkus/ Darkus,5,,Darkus Darkus Nillious x Eenoch,1200,8,Rare,"<td colspan=""3"">This card has no effect.
</td>"
134,137,,Haos Maximus Gillator Ultra,Evo Card,Haos,7,,Haos Gillator Ultra,600,20,Rare,"<td colspan=""3"">This gets +600 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> if you have a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan on your team.
</td>"
135,138,,Diamond Pegatrix x Goreene Ultra,Evo Card,Haos/ Aurelus,6,,Haos Aurelus Pegatrix x Goreene Ultra,1200,10,Rare,"<td colspan=""3""><a href=""/wiki/Flaming_Fist"" title=""Flaming Fist""><img alt=""Battle Planet FlamingFist Symbol.png"" data-file-height=""92"" data-file-width=""125"" height=""15"" src=""/images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/20px-Battle_Planet_FlamingFist_Symbol.png"" srcset=""/images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/30px-Battle_Planet_FlamingFist_Symbol.png 1.5x, /images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/40px-Battle_Planet_FlamingFist_Symbol.png 2x"" width=""20""/></a>: +700<a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>
</td>"
136,139,,Diamond Pegatrix x Gillator,Evo Card,Haos/ Pyrus,4,,Haos Pyrus Pegatrix x Gillator,700,13,Rare,"<td colspan=""3"">This card has no effect.
</td>"
137,140,,Pyrus Titan Eenoch Ultra,Evo Card,Pyrus,4,,Pyrus Eenoch Ultra,1200,7,Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): Ignore <a href=""/wiki/Armor_Rating"" title=""Armor Rating"">Armor Rating</a> on opposing player's cards this turn.
</td>"
138,141,,Pyrus Titan Dragonoid Ultra,Evo Card,Pyrus,5,,Pyrus Dragonoid Ultra,1500,3,Rare,"<td colspan=""3"">This gets +<a href=""/wiki/DoubleStrike"" title=""DoubleStrike""><img alt=""Double Strike Icon.png"" data-file-height=""2175"" data-file-width=""2280"" height=""24"" src=""/images/thumb/8/8b/Double_Strike_Icon.png/25px-Double_Strike_Icon.png"" srcset=""/images/thumb/8/8b/Double_Strike_Icon.png/38px-Double_Strike_Icon.png 1.5x, /images/thumb/8/8b/Double_Strike_Icon.png/50px-Double_Strike_Icon.png 2x"" width=""25""/></a> (This Bakugan deals twice the damage printed on Victor) if you have a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan on your team.
</td>"
139,142,,Pyrus Hyper Sairus Ultra,Evo Card,Pyrus,3,,Pyrus Sairus Ultra,900,6,Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): +5 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a>
</td>"
140,143,,Ventus Titan Pegatrix Ultra,Evo Card,Ventus,5,,Ventus Pegatrix Ultra,1300,4,Rare,"<td colspan=""3"">This costs 3 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> less if you have a <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a> Bakugan on your team.
</td>"
141,144,,Diamond Ryerazu,Evo Card,Ventus,4,,Ventus Ryerazu,1100,6,Rare,"<td colspan=""3""><a href=""/wiki/Magic_Shield"" title=""Magic Shield""><img alt=""Battle Planet MagicShield Symbol.png"" data-file-height=""125"" data-file-width=""105"" height=""24"" src=""/images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/20px-Battle_Planet_MagicShield_Symbol.png"" srcset=""/images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/30px-Battle_Planet_MagicShield_Symbol.png 1.5x, /images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/40px-Battle_Planet_MagicShield_Symbol.png 2x"" width=""20""/></a>: -4 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> &amp; +1000 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>
</td>"
142,145,,Diamond Barbetra,Evo Card,Ventus,7,,Ventus Barbetra,1500,5,Rare,"<td colspan=""3""><a href=""/wiki/Shield"" title=""Shield""><img alt=""Battle Planet Shield Symbol.png"" data-file-height=""125"" data-file-width=""93"" height=""27"" src=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/20px-Battle_Planet_Shield_Symbol.png"" srcset=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/30px-Battle_Planet_Shield_Symbol.png 1.5x, /images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/40px-Battle_Planet_Shield_Symbol.png 2x"" width=""20""/></a>: +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>
<p><a href=""/wiki/Flaming_Fist"" title=""Flaming Fist""><img alt=""Battle Planet FlamingFist Symbol.png"" data-file-height=""92"" data-file-width=""125"" height=""15"" src=""/images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/20px-Battle_Planet_FlamingFist_Symbol.png"" srcset=""/images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/30px-Battle_Planet_FlamingFist_Symbol.png 1.5x, /images/thumb/3/3a/Battle_Planet_FlamingFist_Symbol.png/40px-Battle_Planet_FlamingFist_Symbol.png 2x"" width=""20""/></a>: +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>
</p>
</td>"
143,146,,Diamond Maxotaur x Zentaur,Evo Card,Ventus/ Haos,6,,Ventus Haos Maxotaur x Zentaur,1500,15,Rare,"<td colspan=""3"">This card has no effect.
</td>"
144,147,,Diamond Trox x Nobilious Ultra,Evo Card,Ventus/ Aurelus,6,,Ventus Aurelus Trox x Nobilious Ultra,1000,6,Rare,"<td colspan=""3"">This card has no effect.
</td>"
145,148,,Aurelus Titan Hydorous Ultra,Evo Card,Aurelus,6,,Aurelus Hydorous Ultra,1200,8,Rare,"<td colspan=""3"">If an opposing player has reduced damage with <a href=""/wiki/Armor_Rating"" title=""Armor Rating"">Armor Rating</a> this turn, you may play this for free.
</td>"
146,149,,Diamond Pharol x Gillator Ultra,Evo Card,Pyrus/ Aurelus,5,,Pyrus Aurelus Pharol x Gillator Ultra,1600,4,Rare,"<td colspan=""3"">This card has no effect.
</td>"
147,150a,,Aquos Cloptor & Apollyon,Fusion Character Card,Aquos,2,,,300,3,,"<td colspan=""3"">2 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a>: <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a>
</td>"
148,150b,,Aquos Ventus Cloptor x Apollyon,Fusion Character Card,Aquos/ Ventus,,,,700,4,,"<td colspan=""3"">This card has no effect.
</td>"
149,152a,,Aquos Dragonoid & Tretorous,Fusion Character Card,Aquos,4,,,600,2,,"<td colspan=""3"">4 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a>: <a href=""/wiki/Fusion"" title=""Fusion""><img alt=""Icon-BAA-Fusion.png"" data-file-height=""1248"" data-file-width=""2118"" height=""15"" src=""/images/thumb/9/95/Icon-BAA-Fusion.png/25px-Icon-BAA-Fusion.png"" srcset=""/images/thumb/9/95/Icon-BAA-Fusion.png/38px-Icon-BAA-Fusion.png 1.5x, /images/thumb/9/95/Icon-BAA-Fusion.png/50px-Icon-BAA-Fusion.png 2x"" width=""25""/></a>
</td>"
