,Number,Image,Card Name,Card Type,Faction,Energy Cost,Paired BakuCores,Base Bakugan,B-Power,Damage,Rarity,Text
116,117,,Firelight Fuser,Baku-Gear Card,Haos/ Pyrus,2,,,200,0,Rare,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
When you play this, +3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</p>
</td>"
117,118,,Subterra Torpedo,Baku-Gear Card,Ventus/ Haos,6,,,500,5,Bakugan Elite,"<td colspan=""3"">When you play this, opposing Bakugan get -500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; -5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
118,119,,Haotus Energizer,Baku-Gear Card,Ventus/ Haos,4,,,100,5,Common,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
119,120,,Haotic Booster,Baku-Gear Card,Ventus/ Haos,5,,,300,3,Rare,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
When you play this, destroy an enemy Baku-Gear.
</p>
</td>"
120,121,,Hurricane Booster,Baku-Gear Card,Aquos/ Ventus,4,,,400,0,Bakugan Elite,"<td colspan=""3""><i><a href=""/wiki/Boost"" title=""Boost"">Boost</a>:</i> When you play this, if you have seven or more <a href=""/wiki/Energy_Card"" title=""Energy Card"">Energy cards</a> in play, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 3 (Draw 3 Cards).
</td>"
121,122,,Ventos Energizer,Baku-Gear Card,Aquos/ Ventus,5,,,600,1,Common,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
</td>"
122,123,,Terran Vitalizer,Baku-Gear Card,Aquos/ Ventus,4,,,200,2,Awesome Rare,"<td colspan=""3""><a href=""/wiki/Dual_Baku-Gear"" title=""Dual Baku-Gear""><img alt=""Icon-DoubleGear.png"" data-file-height=""1675"" data-file-width=""2221"" height=""19"" src=""/images/thumb/7/7f/Icon-DoubleGear.png/25px-Icon-DoubleGear.png"" srcset=""/images/thumb/7/7f/Icon-DoubleGear.png/38px-Icon-DoubleGear.png 1.5x, /images/thumb/7/7f/Icon-DoubleGear.png/50px-Icon-DoubleGear.png 2x"" width=""25""/></a><b>:</b> This card can be attached to a <a href=""/wiki/Character_Card_(Reboot)"" title=""Character Card (Reboot)"">Character</a> as a second <a href=""/wiki/Baku-Gear"" title=""Baku-Gear"">Baku-Gear</a>.
<p><br/>
When you play this, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card), then you Energize a card from your hand.
</p>
</td>"
123,124,,Diamond Hydorous,Evo Card,Aquos,6,,Aquos Hydorous,1100,6,Rare,"<td colspan=""3""><a href=""/wiki/Helix"" title=""Helix""><img alt=""Battle Planet Helix Symbol.png"" data-file-height=""125"" data-file-width=""92"" height=""27"" src=""/images/thumb/3/3e/Battle_Planet_Helix_Symbol.png/20px-Battle_Planet_Helix_Symbol.png"" srcset=""/images/thumb/3/3e/Battle_Planet_Helix_Symbol.png/30px-Battle_Planet_Helix_Symbol.png 1.5x, /images/thumb/3/3e/Battle_Planet_Helix_Symbol.png/40px-Battle_Planet_Helix_Symbol.png 2x"" width=""20""/></a>: +1000 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; +10 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>
</td>"
124,125,,Diamond Hydorous x Batrix,Evo Card,Aquos/ Ventus,7,,Unknown,1900,10,Rare,"<td colspan=""3"">This card has no effect.
</td>"
125,126,,Aquos Hyper Gillator Ultra,Evo Card,Aquos,3,,Aquos Gillator Ultra,900,7,Super Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): You may return one of your Baku-Gear to your hand.
</td>"
126,127,,Aquos Titan Eenoch Ultra,Evo Card,Aquos,4,,Aquos Eenoch Ultra,1200,5,Rare,"<td colspan=""3""><i><a href=""/wiki/Boost"" title=""Boost"">Boost</a>:</i> If you have seven or more <a href=""/wiki/Energy_Card"" title=""Energy Card"">Energy cards</a> in play, +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
127,128,,Aurelus Hyper Pegatrix,Evo Card,Aurelus,4,,Aurelus Pegatrix,1100,6,Awesome Rare,"<td colspan=""3"">When you play this, you may return a <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> from the discard pile to your hand.
</td>"
128,129,,Aurelus Maximus Howlkor Ultra,Evo Card,Aurelus,7,,Aurelus Howlkor Ultra,1500,5,Rare,"<td colspan=""3"">+500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a> &amp; +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> for each <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> attached to this.
</td>"
129,130,,Aurelus Titan Eenoch Ultra,Evo Card,Aurelus,5,,Aurelus Eenoch Ultra,1200,10,Super Rare,"<td colspan=""3"">When this opens, it may swap BakuCores with the opposing Bakugan.
</td>"
130,131,,Diamond Howlkor Ultra,Evo Card,Darkus,8,,Darkus Howlkor Ultra,1500,15,Rare,"<td colspan=""3"">This card has no effect.
</td>"
131,132,,Diamond Nillious Ultra,Evo Card,Darkus,7,,Darkus Nillious Ultra,1200,10,Rare,"<td colspan=""3""><a href=""/wiki/Shield"" title=""Shield""><img alt=""Battle Planet Shield Symbol.png"" data-file-height=""125"" data-file-width=""93"" height=""27"" src=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/20px-Battle_Planet_Shield_Symbol.png"" srcset=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/30px-Battle_Planet_Shield_Symbol.png 1.5x, /images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/40px-Battle_Planet_Shield_Symbol.png 2x"" width=""20""/></a>: +400 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>
<p><a href=""/wiki/Fist"" title=""Fist""><img alt=""Battle Planet Fist Symbol.png"" data-file-height=""90"" data-file-width=""125"" height=""14"" src=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/20px-Battle_Planet_Fist_Symbol.png"" srcset=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/30px-Battle_Planet_Fist_Symbol.png 1.5x, /images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/40px-Battle_Planet_Fist_Symbol.png 2x"" width=""20""/></a>: +4 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>
</p>
</td>"
132,133,,Diamond Tretorous Ultra,Evo Card,Darkus,6,,Darkus Tretorous Ultra,1600,8,Rare,"<td colspan=""3"">This card has no effect.
</td>"
133,134,,Darkus Hyper Batrix Ultra,Evo Card,Darkus,1,,Darkus Batrix Ultra,700,8,Super Rare,"<td colspan=""3""><i><a href=""/wiki/Sync"" title=""Sync"">Sync</a>:</i> When this opens, you may reveal a card in your hand that costs 5 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> or more for +300 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</td>"
134,135,,Darkus Titan Gillator Ultra,Evo Card,Darkus,4,,Darkus Gillator Ultra,1000,3,Super Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): Each opposing player discards a card for each <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> attached to this.
</td>"
135,136,,Darkus Titan Sairus Ultra,Evo Card,Darkus,5,,Darkus Sairus Ultra,1200,6,Rare,"<td colspan=""3""><a href=""/wiki/Magic_Shield"" title=""Magic Shield""><img alt=""Battle Planet MagicShield Symbol.png"" data-file-height=""125"" data-file-width=""105"" height=""24"" src=""/images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/20px-Battle_Planet_MagicShield_Symbol.png"" srcset=""/images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/30px-Battle_Planet_MagicShield_Symbol.png 1.5x, /images/thumb/0/06/Battle_Planet_MagicShield_Symbol.png/40px-Battle_Planet_MagicShield_Symbol.png 2x"" width=""20""/></a>: +8 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>
</td>"
136,137,,Diamond Pegatrix,Evo Card,Haos,5,,Haos Pegatrix,700,12,Rare,"<td colspan=""3"">This card has no effect.
</td>"
137,138,,Haos Hyper Dragonoid Ultra,Evo Card,Haos,1,,Haos Dragonoid Ultra,800,5,Rare,"<td colspan=""3""><i><a href=""/wiki/Empower"" title=""Empower"">Empower</a>:</i> When you play this, you may pay an additional 3 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> to give this +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</td>"
138,139,,Haos Maximus Barbetra,Evo Card,Haos,6,,Haos Barbetra,1400,8,Super Rare,"<td colspan=""3"">This gets +2 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor) for each <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> attached to this.
<p><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card) for each Baku-Gear attached to this.
</p>
</td>"
139,140,,Haos Hyper Nillious Ultra,Evo Card,Haos,3,,Haos Nillious Ultra,1000,3,Rare,"<td colspan=""3""><a href=""/wiki/Shield"" title=""Shield""><img alt=""Battle Planet Shield Symbol.png"" data-file-height=""125"" data-file-width=""93"" height=""27"" src=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/20px-Battle_Planet_Shield_Symbol.png"" srcset=""/images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/30px-Battle_Planet_Shield_Symbol.png 1.5x, /images/thumb/6/6a/Battle_Planet_Shield_Symbol.png/40px-Battle_Planet_Shield_Symbol.png 2x"" width=""20""/></a>: +3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> &amp; +3 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor)
</td>"
140,141,,Diamond Dragonoid x Tretorous,Evo Card,Pyrus/ Darkus,5,,Pyrus Darkus Dragonoid x Tretorous,1400,7,Rare,"<td colspan=""3"">This card has no effect.
</td>"
141,142,,Diamond Dragonoid Ultra,Evo Card,Pyrus,10,,Pyrus Dragonoid Ultra,2000,10,Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): +5 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a>
</td>"
142,143,,Pyrus Hyper Batrix Ultra,Evo Card,Pyrus,2,,Pyrus Batrix Ultra,800,3,Super Rare,"<td colspan=""3"">If this has two <a href=""/wiki/Baku-Gear_Card"" title=""Baku-Gear Card"">Baku-Gear</a> attached to it, + <a href=""/wiki/DoubleStrike"" title=""DoubleStrike""><img alt=""Double Strike Icon.png"" data-file-height=""2175"" data-file-width=""2280"" height=""24"" src=""/images/thumb/8/8b/Double_Strike_Icon.png/25px-Double_Strike_Icon.png"" srcset=""/images/thumb/8/8b/Double_Strike_Icon.png/38px-Double_Strike_Icon.png 1.5x, /images/thumb/8/8b/Double_Strike_Icon.png/50px-Double_Strike_Icon.png 2x"" width=""25""/></a> (This Bakugan deals twice the damage printed on Victor).
</td>"
143,144,,Pyrus Maximus Trox Ultra,Evo Card,Pyrus,10,,Pyrus Trox Ultra,1000,15,Awesome Rare,"<td colspan=""3""><a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): Destroy all enemy <a href=""/wiki/Energy_Card"" title=""Energy Card"">Energy cards</a>.
</td>"
144,145,,Diamond Trox,Evo Card,Ventus,5,,Ventus Trox,1100,11,Rare,"<td colspan=""3"">This card has no effect.
</td>"
145,146,,Diamond Trox x Sairus,Evo Card,Ventus/ Haos,7,,Ventus Haos Trox x Sairus,1500,10,Rare,"<td colspan=""3"">This card has no effect.
</td>"
146,147,,Ventus Hyper Pegatrix Ultra,Evo Card,Ventus,3,,Ventus Pegatrix Ultra,1100,5,Super Rare,"<td colspan=""3""><i><a href=""/wiki/Trifecta"" title=""Trifecta"">Trifecta</a>:</i> If your Bakugan have three or more <a href=""/wiki/BakuCore_(Game_piece)"" title=""BakuCore (Game piece)"">BakuCores</a> attached to them, this gets +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> &amp; <a href=""/wiki/ShadowStrike"" title=""ShadowStrike""><img alt=""ShadowStrike Icon.png"" data-file-height=""2165"" data-file-width=""1712"" height=""32"" src=""/images/thumb/0/02/ShadowStrike_Icon.png/25px-ShadowStrike_Icon.png"" srcset=""/images/thumb/0/02/ShadowStrike_Icon.png/38px-ShadowStrike_Icon.png 1.5x, /images/thumb/0/02/ShadowStrike_Icon.png/50px-ShadowStrike_Icon.png 2x"" width=""25""/></a> (This Bakugan's stats cannot be reduced)
<p>.
</p>
</td>"
