,Text
63,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> <a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Aquos#Reboot"" title=""Aquos"">Aquos</a> or <a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Ventus#Reboot"" title=""Ventus"">Ventus</a>
<p>Make a <a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Pyrus#Reboot"" title=""Pyrus"">Pyrus</a> attack for 3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</p>
</td>"
64,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> <a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Darkus#Reboot"" title=""Darkus"">Darkus</a> or <a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Pyrus#Reboot"" title=""Pyrus"">Pyrus</a>
<p>Energize this uncharged.
</p>
</td>"
65,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>, non-<a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>
</td>"
66,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>, non-<a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>
</td>"
67,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Haos#Reboot"" title=""Haos""><img alt=""Haos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/e0/Bbp_haos.png/21px-Bbp_haos.png"" srcset=""/images/thumb/e/e0/Bbp_haos.png/32px-Bbp_haos.png 1.5x, /images/thumb/e/e0/Bbp_haos.png/42px-Bbp_haos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>, non-<a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>
</td>"
68,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>, non-<a href=""/wiki/Haos#Reboot"" title=""Haos""><img alt=""Haos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/e0/Bbp_haos.png/21px-Bbp_haos.png"" srcset=""/images/thumb/e/e0/Bbp_haos.png/32px-Bbp_haos.png 1.5x, /images/thumb/e/e0/Bbp_haos.png/42px-Bbp_haos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>
</td>"
69,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>, non-<a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span>
</td>"
70,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Aquos#Reboot"" title=""Aquos""><img alt=""Aquos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/ed/Bbp_aquos.png/21px-Bbp_aquos.png"" srcset=""/images/thumb/e/ed/Bbp_aquos.png/32px-Bbp_aquos.png 1.5x, /images/thumb/e/ed/Bbp_aquos.png/42px-Bbp_aquos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span><a href=""/wiki/Aquos#Reboot"" title=""Aquos"">Aquos</a> and put this into play.
<p>Your Bakugan have ""<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card).""
</p>
</td>"
71,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Darkus#Reboot"" title=""Darkus""><img alt=""Darkus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/0/05/Bbp_darkus.png/21px-Bbp_darkus.png"" srcset=""/images/thumb/0/05/Bbp_darkus.png/32px-Bbp_darkus.png 1.5x, /images/thumb/0/05/Bbp_darkus.png/42px-Bbp_darkus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span> and put this into play.
<p>When a player discards a card, give a Bakugan +2 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</p>
</td>"
72,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Haos#Reboot"" title=""Haos""><img alt=""Haos"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/e/e0/Bbp_haos.png/21px-Bbp_haos.png"" srcset=""/images/thumb/e/e0/Bbp_haos.png/32px-Bbp_haos.png 1.5x, /images/thumb/e/e0/Bbp_haos.png/42px-Bbp_haos.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span> and put this into play.
<p>Your Bakugan have +1 <a href=""/wiki/FrostStrike"" title=""FrostStrike""><img alt=""FrostStrike Icon.png"" data-file-height=""2161"" data-file-width=""1886"" height=""29"" src=""/images/thumb/7/73/FrostStrike_Icon.png/25px-FrostStrike_Icon.png"" srcset=""/images/thumb/7/73/FrostStrike_Icon.png/38px-FrostStrike_Icon.png 1.5x, /images/thumb/7/73/FrostStrike_Icon.png/50px-FrostStrike_Icon.png 2x"" width=""25""/></a> (Opposing Flip Cards cost 1 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a> more for each point of <a href=""/wiki/FrostStrike"" title=""FrostStrike"">FrostStrike</a> on this Bakugan on Victor)
</p>
</td>"
73,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Pyrus#Reboot"" title=""Pyrus""><img alt=""Pyrus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/6/6c/Bbp_pyrus.png/21px-Bbp_pyrus.png"" srcset=""/images/thumb/6/6c/Bbp_pyrus.png/32px-Bbp_pyrus.png 1.5x, /images/thumb/6/6c/Bbp_pyrus.png/42px-Bbp_pyrus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span> and put this into play.
<p>Your Bakugan have + <a href=""/wiki/DoubleStrike"" title=""DoubleStrike""><img alt=""Double Strike Icon.png"" data-file-height=""2175"" data-file-width=""2280"" height=""24"" src=""/images/thumb/8/8b/Double_Strike_Icon.png/25px-Double_Strike_Icon.png"" srcset=""/images/thumb/8/8b/Double_Strike_Icon.png/38px-Double_Strike_Icon.png 1.5x, /images/thumb/8/8b/Double_Strike_Icon.png/50px-Double_Strike_Icon.png 2x"" width=""25""/></a> (This Bakugan deals twice the damage printed on Victor)
</p>
</td>"
74,"<td colspan=""3""><a href=""/wiki/Stop"" title=""Stop""><img alt=""Battle Planet Stop Symbol.png"" data-file-height=""2232"" data-file-width=""2578"" height=""22"" src=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/25px-Battle_Planet_Stop_Symbol.png"" srcset=""/images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/38px-Battle_Planet_Stop_Symbol.png 1.5x, /images/thumb/f/fc/Battle_Planet_Stop_Symbol.png/50px-Battle_Planet_Stop_Symbol.png 2x"" width=""25""/></a> non-<a href=""/wiki/Ventus#Reboot"" title=""Ventus""><img alt=""Ventus"" data-file-height=""100"" data-file-width=""100"" height=""21"" src=""/images/thumb/3/3a/Bbp_ventus.png/21px-Bbp_ventus.png"" srcset=""/images/thumb/3/3a/Bbp_ventus.png/32px-Bbp_ventus.png 1.5x, /images/thumb/3/3a/Bbp_ventus.png/42px-Bbp_ventus.png 2x"" width=""21""/></a><span style=""padding-left: 0.25em;""> </span> and put this into play.
<p>When your Bakugan opens, each player reveals the top card of their deck. If yours costs more, +500 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</p>
</td>"
75,"<td colspan=""3""><i><a href=""/wiki/Boost"" title=""Boost"">Boost</a>:</i> If you have seven or more Energy cards in play, when you Energize a card, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card).
</td>"
76,"<td colspan=""3""><i><a href=""/wiki/Sync"" title=""Sync"">Sync</a>:</i> You may reveal a card in your hand with the same name as the card you played to <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 1 (Draw a Card).
</td>"
77,"<td colspan=""3""><i><a href=""/wiki/Empower"" title=""Empower"">Empower</a>:</i> When you play this, you may pay an additional 3 <a href=""/wiki/Energy"" title=""Energy""><img alt=""Battle Planet Energy Symbol.png"" data-file-height=""2758"" data-file-width=""2084"" height=""33"" src=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/25px-Battle_Planet_Energy_Symbol.png"" srcset=""/images/thumb/8/80/Battle_Planet_Energy_Symbol.png/38px-Battle_Planet_Energy_Symbol.png 1.5x, /images/thumb/8/80/Battle_Planet_Energy_Symbol.png/50px-Battle_Planet_Energy_Symbol.png 2x"" width=""25""/></a>, if you do, <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 2 (Draw 2 Cards).
<p>When you <a href=""/wiki/Team_Attack"" title=""Team Attack"">Team Attack</a>, you many <img alt=""DrawaCard icon.png"" data-file-height=""2162"" data-file-width=""1960"" height=""28"" src=""/images/thumb/e/e2/DrawaCard_icon.png/25px-DrawaCard_icon.png"" srcset=""/images/thumb/e/e2/DrawaCard_icon.png/38px-DrawaCard_icon.png 1.5x, /images/thumb/e/e2/DrawaCard_icon.png/50px-DrawaCard_icon.png 2x"" width=""25""/> 2 (Draw 2 Cards).
</p>
</td>"
78,"<td colspan=""3""><i><a href=""/wiki/Rapid_Fire_(Armored_Alliance)"" title=""Rapid Fire (Armored Alliance)"">Rapid Fire</a>:</i> The second Rapid Fire card you play this turn is free.
<p>The third Rapid Fire card you play each turn is free.
</p>
</td>"
79,"<td colspan=""3""><i><a href=""/wiki/Trifecta"" title=""Trifecta"">Trifecta</a>:</i> If your Bakugan have three or more BakuCores attached to them, your Bakugan attacks get +3 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> &amp; + <a href=""/wiki/ShadowStrike"" title=""ShadowStrike""><img alt=""ShadowStrike Icon.png"" data-file-height=""2165"" data-file-width=""1712"" height=""32"" src=""/images/thumb/0/02/ShadowStrike_Icon.png/25px-ShadowStrike_Icon.png"" srcset=""/images/thumb/0/02/ShadowStrike_Icon.png/38px-ShadowStrike_Icon.png 1.5x, /images/thumb/0/02/ShadowStrike_Icon.png/50px-ShadowStrike_Icon.png 2x"" width=""25""/></a> (This Bakugan's stats cannot be reduced)
<p>.
</p>
</td>"
80,"<td colspan=""3"">When you reveal a card in your hand, a Bakugan gets +300 <a href=""/wiki/B-Power"" title=""B-Power""><img alt=""Icon-power.png"" data-file-height=""2071"" data-file-width=""2133"" height=""15"" src=""/images/thumb/d/d1/Icon-power.png/15px-Icon-power.png"" srcset=""/images/thumb/d/d1/Icon-power.png/23px-Icon-power.png 1.5x, /images/thumb/d/d1/Icon-power.png/30px-Icon-power.png 2x"" width=""15""/></a>.
</td>"
81,"<td colspan=""3""><i><a href=""/wiki/Rapid_Fire_(Armored_Alliance)"" title=""Rapid Fire (Armored Alliance)"">Rapid Fire</a>:</i> The second Rapid Fire card you play this turn is free.
<p>+2 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a> to your Bakugan attacks.
</p>
</td>"
82,"<td colspan=""3"">You may <a href=""/wiki/Empower"" title=""Empower"">Empower</a> cards for free.
</td>"
83,"<td colspan=""3"">Your Bakugan have ""<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)""><img alt=""Victor symbol.png"" data-file-height=""417"" data-file-width=""454"" height=""23"" src=""/images/thumb/4/45/Victor_symbol.png/25px-Victor_symbol.png"" srcset=""/images/thumb/4/45/Victor_symbol.png/38px-Victor_symbol.png 1.5x, /images/thumb/4/45/Victor_symbol.png/50px-Victor_symbol.png 2x"" width=""25""/></a> (<a href=""/wiki/Victor_(Reboot)"" title=""Victor (Reboot)"">Victor</a>): Attach a <a href=""/wiki/Fist"" title=""Fist""><img alt=""Battle Planet Fist Symbol.png"" data-file-height=""90"" data-file-width=""125"" height=""14"" src=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/20px-Battle_Planet_Fist_Symbol.png"" srcset=""/images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/30px-Battle_Planet_Fist_Symbol.png 1.5x, /images/thumb/4/4f/Battle_Planet_Fist_Symbol.png/40px-Battle_Planet_Fist_Symbol.png 2x"" width=""20""/></a> from the <a class=""new"" href=""/index.php?title=Field&amp;action=edit&amp;redlink=1"" title=""Field (page does not exist)"">Field</a> to this.""
</td>"
84,"<td colspan=""3"">You draw an additional card each turn.
<p>You may Energize an additional card from your hand each turn.
</p>
</td>"
85,
86,
87,
88,
89,
90,
91,
92,
93,
94,
95,
96,
97,
98,
99,
100,
101,
102,
103,
104,
105,
106,
107,
108,
109,
110,
111,"<td colspan=""3""><i><a href=""/wiki/Boost"" title=""Boost"">Boost</a>:</i> When you play this, if you have seven or more Energy cards in play, +5 <a href=""/wiki/Damage"" title=""Damage""><img alt=""Icon-damage.png"" data-file-height=""1967"" data-file-width=""2084"" height=""24"" src=""/images/thumb/7/7f/Icon-damage.png/25px-Icon-damage.png"" srcset=""/images/thumb/7/7f/Icon-damage.png/38px-Icon-damage.png 1.5x, /images/thumb/7/7f/Icon-damage.png/50px-Icon-damage.png 2x"" width=""25""/></a>.
</td>"
112,
113,
114,
115,
